Vendor,Buyer,Material Number,Plant,Doc Number,Item,Total Ordered,Total Received,Unit,Outstand Qty,Stat Date,Qual,S/P,Stat,Pull
15165 ,D07,3014263 ,0001,5500016646,000010, 10.000 , 0.000 ,EA , 5.000 ,2013/03/01,Q,P,I,
15165 ,D07,3014263 ,0001,5500016646,000010, 10.000 , 0.000 ,EA , 5.000 ,2013/11/30,A,P,I,
15165 ,D07,3015565 ,0001,4501547549,000010, 5.000 , 0.000 ,EA , 5.000 ,2012/03/26,D,S,S,
15165 ,D07,3015565 ,0001,FORECAST ,000000, 6.000 , 0.000 ,EA , 6.000 ,2013/11/30,A,P,I,
15165 ,D07,3016263 ,0001,4501578160,000010, 40.000 , 37.000 ,EA , 3.000 ,2012/10/28,D,S,S,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 36.000 ,2012/02/01,M,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 36.000 ,2012/06/01,M,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 36.000 ,2012/09/01,M,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 36.000 ,2012/11/01,M,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 48.000 ,2013/03/01,Q,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 24.000 ,2013/06/01,Q,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 24.000 ,2013/09/01,Q,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 96.000 ,2013/11/30,A,P,I,
15165 ,D07,3016263 ,0001,FORECAST ,000000, 360.000 , 0.000 ,EA , 24.000 ,2014/11/30,A,P,I,
15165 ,D07,3016263 ,0032,4501650035,000010, 36.000 , 0.000 ,EA , 36.000 ,2012/01/05,D,S,I,
15165 ,D07,3016263 ,0032,FORECAST ,000000, 72.000 , 0.000 ,EA , 72.000 ,2013/11/30,A,P,I,
15165 ,D07,3017980 ,0001,FORECAST ,000000, 10.000 , 0.000 ,EA , 10.000 ,2013/11/30,A,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 604.000 , 582.000 ,EA , 22.000 ,2011/11/24,D,S,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 39.000 ,2012/02/01,M,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 39.000 ,2012/06/01,M,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 39.000 ,2012/09/01,M,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 39.000 ,2012/11/01,M,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 39.000 ,2013/03/01,Q,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 39.000 ,2013/06/01,Q,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 78.000 ,2013/09/01,Q,P,I,
15165 ,D07,3018129 ,0001,5500034364,000010, 429.000 , 0.000 ,EA , 117.000 ,2013/11/30,A,P,I,
15165 ,D07,3018526 ,0001,4501640893,000010, 1.000 , 0.000 ,EA , 1.000 ,2011/12/07,D,S,I,
15165 ,D07,3019333 ,0001,FORECAST ,000000, 5.000 , 0.000 ,EA , 5.000 ,2012/09/01,M,P,I,
15165 ,D07,3019360 ,0001,FORECAST ,000000, 200.000 , 0.000 ,EA , 100.000 ,2012/11/01,M,P,I,
15165 ,D07,3019360 ,0001,FORECAST ,000000, 200.000 , 0.000 ,EA , 100.000 ,2013/11/30,A,P,I,
15165 ,D07,3019591 ,0001,FORECAST ,000000, 5.000 , 0.000 ,EA , 5.000 ,2013/03/01,Q,P,I,
15165 ,D07,3022875 ,0001,5500016167,000010, 1576.000 , 1513.000 ,EA , 63.000 ,2011/12/19,D,S,I,
15165 ,D07,3022875 ,0001,5500016167,000010, 600.000 , 0.000 ,EA , 100.000 ,2012/04/01,M,P,I,
15165 ,D07,3022875 ,0001,5500016167,000010, 600.000 , 0.000 ,EA , 100.000 ,2012/10/01,M,P,I,
15165 ,D07,3022875 ,0001,5500016167,000010, 600.000 , 0.000 ,EA , 100.000 ,2013/03/01,Q,P,I,
15165 ,D07,3022875 ,0001,5500016167,000010, 600.000 , 0.000 ,EA , 100.000 ,2013/09/01,Q,P,I,
15165 ,D07,3022875 ,0001,5500016167,000010, 600.000 , 0.000 ,EA , 200.000 ,2013/11/30,A,P,I,
15165 ,D07,3022875 ,0017,5500045577,000010, 400.000 , 0.000 ,EA , 100.000 ,2012/05/01,M,P,I,
15165 ,D07,3022875 ,0017,5500045577,000010, 400.000 , 0.000 ,EA , 100.000 ,2013/03/01,Q,P,I,
15165 ,D07,3022875 ,0017,5500045577,000010, 400.000 , 0.000 ,EA , 200.000 ,2013/11/30,A,P,I,
15165 ,D07,3023212 ,0017,FORECAST ,000000, 1.000 , 0.000 ,EA , 1.000 ,2013/09/01,Q,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 5.000 ,2012/07/01,M,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 17.000 ,2012/08/01,M,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 10.000 ,2012/09/01,M,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 13.000 ,2012/10/01,M,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 33.000 ,2012/12/01,Q,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 29.000 ,2013/03/01,Q,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 25.000 ,2013/06/01,Q,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 26.000 ,2013/09/01,Q,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 75.000 ,2013/11/30,A,P,I,
15165 ,D07,3023442 ,0001,5500016175,000010, 238.000 , 0.000 ,EA , 5.000 ,2014/11/30,A,P,I,
15165 ,D07,3023442 ,0022,5500046752,000010, 100.000 , 0.000 ,EA , 100.000 ,2013/06/01,Q,P,I,
