15165,D07,3018129,1,5500034364,10,440,0,EA ,14,7/1/2008,M,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,14,8/1/2008,M,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,14,10/1/2008,M,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,14,12/1/2008,M,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,14,1/1/2009,M,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,14,2/1/2009,M,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,42,3/1/2009,Q,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,42,6/1/2009,Q,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,42,9/1/2009,Q,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,29,12/1/2009,Q,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,145,2/28/2010,A,P,I
15165,D07,3018129,1,5500034364,10,440,0,EA ,14,2/28/2012,A,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,6,8/1/2008,M,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,6,12/1/2008,M,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,3,3/1/2009,Q,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,9,6/1/2009,Q,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,10,9/1/2009,Q,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,9,12/1/2009,Q,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,28,2/28/2010,A,P,I
15165,D07,3019051,1,5500028188,10,85,0,EA ,14,2/28/2011,A,P,I
15165,D07,3019333,1,FORECAST ,0,4,0,EA ,1,3/1/2009,Q,P,I
15165,D07,3019333,1,FORECAST ,0,4,0,EA ,3,2/28/2010,A,P,I
15165,D07,3019360,1,4501049144,10,200,0,EA ,100,7/9/2008,D,S,I
15165,D07,3019360,1,4501049144,10,200,0,EA ,100,9/24/2008,D,S,I
15165,D07,3019360,1,FORECAST ,0,1400,0,EA ,200,12/1/2008,M,P,I
15165,D07,3019360,1,FORECAST ,0,1400,0,EA ,200,3/1/2009,Q,P,I
15165,D07,3019360,1,FORECAST ,0,1400,0,EA ,200,9/1/2009,Q,P,I
15165,D07,3019360,1,FORECAST ,0,1400,0,EA ,200,12/1/2009,Q,P,I
15165,D07,3019360,1,FORECAST ,0,1400,0,EA ,400,2/28/2010,A,P,I
15165,D07,3019360,1,FORECAST ,0,1400,0,EA ,200,2/28/2011,A,P,I
15165,D07,3019591,1,FORECAST ,0,50,0,EA ,10,5/1/2008,M,P,I
15165,D07,3019591,1,FORECAST ,0,50,0,EA ,10,3/1/2009,Q,P,I
15165,D07,3019591,1,FORECAST ,0,50,0,EA ,10,9/1/2009,Q,P,I
15165,D07,3019591,1,FORECAST ,0,50,0,EA ,20,2/28/2010,A,P,I
15165,D07,3021291,17,567755,20,24,18,EA ,6,2/28/2008,D,S,I
15165,D07,3021291,17,567755,20,18,0,EA ,6,3/1/2009,Q,P,I
15165,D07,3021291,17,567755,20,18,0,EA ,6,2/28/2010,A,P,I
15165,D07,3021291,17,567755,20,18,0,EA ,6,2/28/2011,A,P,I
15165,D07,3021466,17,4501067766,20,10,0,EA ,10,2/6/2008,D,S,I
15165,D07,3021466,17,FORECAST ,0,26,0,EA ,26,3/31/2008,W,P,I
15165,D07,3022151,17,4501051584,10,90,0,EA ,90,2/8/2008,D,S,I
15165,D07,3022875,1,5500016167,10,789,729,EA ,10,2/4/2008,D,S,I
15165,D07,3022875,1,5500016167,10,789,0,EA ,10,2/20/2008,D,S,I
15165,D07,3022875,1,5500016167,10,789,0,EA ,10,2/27/2008,D,S,I
15165,D07,3022875,1,5500016167,10,789,0,EA ,10,3/5/2008,D,S,I
15165,D07,3022875,1,5500016167,10,789,0,EA ,10,3/12/2008,D,S,I
15165,D07,3022875,1,5500016167,10,789,0,EA ,10,3/19/2008,D,S,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,10,3/31/2008,W,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,10,4/14/2008,W,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,10,4/21/2008,W,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,30,5/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,20,6/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,20,7/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,20,8/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,20,9/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,20,10/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,20,11/1/2008,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,30,12/1/2008,M,P,I
